cpt_code,par_amount,state
73525,84.32,
73525,28.36,
73551,26.67,
73551,18.48,
73551,8.19,
73552,31.56,
73552,22.65,
73552,8.91,
73560,30.52,
73560,22.33,
73560,8.19,
73562,35.74,
73562,26.51,
73562,9.23,
73564,40.07,
73564,29.08,
73564,11,
73565,35.34,
73565,26.83,
73565,8.51,
73580,124.56,
73580,96.85,
73580,27.71,
73590,27.95,
73590,20.08,
73590,7.87,
73592,27.63,
73592,19.76,
73592,7.87,
73600,28.91,
73600,20.72,
73600,8.19,
73610,31.84,
73610,23.29,
73610,8.55,
73615,117.17,
73615,89.14,
73615,28.03,
73620,25.38,
73620,17.83,
73620,7.55,
73630,29.92,
73630,21.69,
73630,8.23,
73650,25.7,
73650,17.83,
73650,7.87,
73660,25.58,
73660,19.12,
73660,6.47,
73700,143.09,
73700,94.28,
73700,48.81,
73701,178.74,
73701,122.22,
73701,56.51,
73702,214.47,
73702,155.31,
73702,59.17,
73706,253.49,
73706,161.9,
73706,91.6,
73718,237,
73718,171.21,
73718,65.79,
73719,280.33,
73719,201.08,
73719,79.24,
73720,359.52,
73720,255.04,
73720,104.47,
73721,210.98,
73721,144.87,
73721,66.11,
73722,335.89,
73722,256.33,
73722,79.57,
73723,104.8,
73723,414.76,
73723,309.97,
73725,354.84,
73725,267.1,
73725,87.75,
74018,26.75,
74018,17.83,
74018,8.91,
74019,33.05,
74019,21.69,
74019,11.36,
74021,38.34,
74021,25.22,
74021,13.12,
74022,44.65,
74022,29.08,
74022,15.57,
74150,138.55,
74150,80.47,
74150,58.08,
74160,224.31,
74160,162.05,
74160,62.26,
74170,230.14,
74170,161.9,
74170,68.25,
74174,372.75,
74174,266.13,
74174,106.61,
74175,250.29,
74175,161.9,
74175,88.39,
74176,186.2,
74176,101.34,
74176,84.86,
74177,301.36,
74177,212.33,
74177,89.03,
74178,338.73,
74178,240.91,
74178,97.82,
74181,208.05,
74181,136.68,
74181,71.38,
74182,323.16,
74182,238.66,
74182,84.5,
74183,360.68,
74183,253.76,
74183,106.92,
74185,355.73,
74185,268.7,
74185,87.03,
74190,22.64,
74210,87.17,
74210,58.3,
74210,28.86,
74220,88.81,
74220,59.59,
74220,29.22,
74221,100.45,
74221,66.33,
74221,34.12,
74230,118.56,
74230,92.67,
74230,25.89,
74235,58.08,
74240,111.14,
74240,71.79,
74240,39.34,
74246,127.92,
74246,84,
74246,43.92,
74248,76.84,
74248,42.72,
74248,34.12,
74250,111.82,
74250,72.12,
74250,39.71,
74251,219.09,
74251,162.05,
74251,57.04,
74261,216.78,
74261,99.74,
74261,117.04,
74262,283.99,
74262,162.05,
74262,121.94,
74270,142.61,
74270,92.03,
74270,50.58,
74280,204.35,
74280,143.1,
74280,61.25,
74283,231.32,
74283,130.25,
74283,101.07,
74290,75.16,
74290,59.59,
74290,15.57,
74300,17.5,
74301,10.32,
74328,34.76,
74329,34.76,
74330,44.56,
74340,26.41,
74355,37.26,
74360,27.07,
74363,42.55,
74400,117.12,
74400,93.31,
74400,23.8,
74410,119.04,
74410,95.56,
74410,23.48,
74415,138.96,
74415,115.16,
74415,23.8,
74420,68.41,
74420,43.53,
74420,24.88,
74425,24.52,
74425,119.12,
74425,94.6,
74430,37.26,
74430,21.69,
74430,15.57,
74440,84.39,
74440,66.33,
74440,18.06,
74445,54.17,
74450,15.93,
74455,89.01,
74455,73.08,
74455,15.93,
74470,25.77,
74485,105.14,
74485,65.69,
74485,39.45,
74710,36.86,
74710,20.08,
74710,16.78,
74712,353.12,
74712,207.02,
74712,146.1,
74713,213.3,
74713,122.86,
74713,90.44,
74740,82.63,
74740,64.09,
74740,18.55,
74742,29.9,
74775,30.27,
75557,297.19,
75557,183.89,
75557,113.3,
75559,411.84,
75559,272.07,
75559,139.77,
75561,388.29,
75561,263.4,
75561,124.89,
75563,459.59,
75563,315.43,
75563,144.16,
75565,48.38,
75565,36.3,
75565,12.08,
75571,96.44,
75571,68.26,
75571,28.18,
75572,230.57,
75572,145.84,
75572,84.73,
75573,285.49,
75573,161.74,
75573,123.74,
75574,277.64,
75574,161.9,
75574,115.75,
75600,182.04,
75600,158.52,
75600,23.52,
75605,120.87,
75605,67.62,
75605,53.25,
75625,128.7,
75625,61.84,
75625,66.87,
75630,159.36,
75630,65.37,
75630,93.99,
75635,277.33,
75635,161.9,
75635,115.44,
75705,230.85,
75705,121.11,
75705,109.74,
75710,152.13,
75710,69.87,
75710,82.26,
75716,163.26,
75716,71.32,
75716,91.94,
75726,173.16,
75726,77.58,
75726,95.59,
75731,151.2,
75731,95.41,
75731,55.79,
75733,163.61,
75733,101.04,
75733,62.57,
75736,139.34,
75736,86.74,
75736,52.61,
75741,133.11,
75741,71.79,
75741,61.31,
75743,150.89,
75743,72.76,
75743,78.13,
75746,134.02,
75746,79.99,
75746,54.03,
75756,150.77,
75756,97.02,
75756,53.75,
75774,100.12,
75774,53.17,
75774,46.95,
75801,41.03,
75803,57.19,
75805,39.71,
75807,54.47,
75809,83.8,
75809,60.87,
75809,22.92,
75810,48.58,
75820,99.35,
75820,66.01,
75820,33.33,
75822,117.02,
75822,66.98,
75822,50.04,
75825,116.55,
75825,63.44,
75825,53.11,
75827,120.9,
75827,67.62,
75827,53.28,
75831,121.83,
75831,69.22,
75831,52.61,
75833,145.77,
75833,76.46,
75833,69.31,
75840,131.12,
75840,75.33,
75840,55.79,
75842,159.84,
75842,86.74,
75842,73.1,
75860,127.93,
75860,73.72,
75860,54.21,
75870,167.05,
75870,107.77,
75870,59.28,
75872,131.12,
75872,75.33,
75872,55.79,
75880,109.44,
75880,75.33,
75880,34.12,
75885,139.4,
75885,73.08,
75885,66.32,
75887,140.37,
75887,73.4,
75887,66.97,
75889,125.83,
75889,73.08,
75889,52.75,
75891,127.75,
75891,74.04,
75891,53.71,
75893,105.61,
75893,79.5,
75893,26.11,
75894,67.34,
75898,84.63,
75901,198.71,
75901,175.71,
75901,23,
75902,78.02,
75902,59.59,
75902,18.43,
75956,323.34,
75957,276.55,
75958,184.01,
75959,161.43,
75970,38.82,
75984,91.55,
75984,57.66,
75984,33.89,
75989,113.51,
75989,56.7,
75989,56.81,
76000,38.48,
76000,23.61,
76000,14.86,
76010,26.42,
76010,17.51,
76010,8.91,
76080,55.17,
76080,29.72,
76080,25.45,
76098,39.63,
76098,24.26,
76098,15.38,
76100,89.71,
76100,59.91,
76100,29.8,
76101,89.28,
76101,63.61,
76101,25.66,
76102,130.01,
76102,99.58,
76102,30.43,
76120,99.18,
76120,80.79,
76120,18.39,
76125,13.12,
76376,21.36,
76376,11.73,
76376,9.63,
76377,67.42,
76377,28.75,
76377,38.66,
76380,117.96,
76380,70.83,
76380,47.13,
76391,213.51,
76391,159.16,
76391,54.35,
76506,105.97,
76506,75.01,
76506,30.96,
76510,84.7,
76510,39.03,
76510,45.67,
76511,58.44,
76511,23.29,
76511,35.15,
76512,49.77,
76512,19.12,
76512,30.66,
76513,92.57,
76513,57.34,
76513,35.23,
76514,11.17,
76514,3.38,
76514,7.79,
76516,44.96,
76516,22.65,
76516,22.31,
76519,62.22,
76519,31.97,
76519,30.26,
76529,77.44,
76529,45.46,
76529,31.98,
76536,106.64,
76536,79.18,
76536,27.46,
76604,73.35,
76604,45.14,
76604,28.22,
76641,99.28,
76641,63.76,
76641,35.52,
76642,81.42,
76642,48.35,
76642,33.07,
76700,113.75,
76700,74.04,
76700,39.71,
76705,84.27,
76705,55.73,
76705,28.54,
76706,104.67,
76706,77.9,
76706,26.78,
76770,104.78,
76770,68.9,
76770,35.88,
76775,55.01,
76775,26.83,
76775,28.18,
76776,143.59,
76776,106.33,
76776,37.26,
76800,132.1,
76800,76.29,
76800,55.81,
76801,113.82,
76801,65.37,
76801,48.45,
76802,60.01,
76802,19.59,
76802,40.41,
76805,129.88,
76805,81.43,
76805,48.45,
76810,86.16,
76810,38.07,
76810,48.09,
76811,167.23,
76811,74.53,
76811,92.7,
76812,186.03,
76812,99.26,
76812,86.76,
76813,113.61,
76813,56.06,
76813,57.56,
76814,74.62,
76814,26.18,
76814,48.44,
76815,78.09,
76815,46.42,
76815,31.67,
76816,105.22,
76816,63.76,
76816,41.46,
76817,89.09,
76817,52.52,
76817,36.56,
76818,110.36,
76818,59.11,
76818,51.24,
76819,81.14,
76819,43.53,
76819,37.61,
76820,43.92,
76820,19.44,
76820,24.48,
76821,84.22,
76821,50.27,
76821,33.95,
76825,253.2,
76825,172.5,
76825,80.7,
76826,149.63,
76826,109.54,
76826,40.09,
76827,68.33,
76827,40.32,
76827,28.01,
76828,48.98,
76828,21.69,
76828,27.29,
76830,113.58,
76830,79.82,
76830,33.76,
76831,110.17,
76831,75.01,
76831,35.16,
76856,101.37,
76856,67.94,
76856,33.43,
76857,45.53,
76857,21.37,
76857,24.16,
76870,97,
76870,66.01,
76870,30.99,
76872,132.68,
76872,99.74,
76872,32.95,
76873,164.54,
76873,87.85,
76873,76.69,
76881,72.38,
76881,41.6,
76881,30.78,
76882,23.8,
76882,53.2,
76882,29.4,
76885,107.03,
76885,70.83,
76885,36.2,
76886,97.24,
76886,66.98,
76886,30.27,
76932,33.37,
76936,249.12,
76936,155.47,
76936,93.64,
76937,33.97,
76937,19.91,
76937,14.05,
76940,98.51,
76941,65.58,
76942,54.08,
76942,22.97,
76942,31.11,
76945,32.54,
76946,30.43,
76946,12.05,
76946,18.38,
76948,71.26,
76948,38.71,
76948,32.54,
76965,89.19,
76965,22.65,
76965,66.54,
76970,81.59,
76970,62.8,
76970,18.79,
76975,40.81,
76977,6.31,
76977,3.7,
76977,2.61,
76978,300.72,
76978,222.11,
76978,78.6,
76979,203.37,
76979,161.73,
76979,41.64,
76981,99.37,
76981,70.51,
76981,28.86,
76982,88.77,
76982,59.91,
76982,28.86,
76983,55.32,
76983,30.83,
76983,24.48,
76998,59.35,
77001,87.94,
77001,69.87,
77001,18.07,
77002,99.49,
77002,72.44,
77002,27.06,
77003,93.31,
77003,64.09,
77003,29.22,
77011,214.29,
77011,152.74,
77011,61.56,
77012,141.25,
77012,69.22,
77012,72.02,
77013,186.7,
77014,113.57,
77014,69.55,
77014,44.03,
77021,425.49,
77021,353.97,
77021,71.52,
77022,210.64,
77046,226,
77046,155.31,
77046,70.69,
77047,232.38,
77047,154.34,
77047,78.03,
77048,357.71,
77048,255.37,
77048,102.35,
77049,366.55,
77049,254.4,
77049,112.15,
77053,52.36,
77053,34.86,
77053,17.5,
77054,67.81,
77054,45.78,
77054,22.04,
77063,51.71,
77063,22.48,
77063,29.22,
77065,123.71,
77065,84,
77065,39.71,
77066,155.94,
77066,107.13,
77066,48.81,
77067,126.08,
77067,88.82,
77067,37.26,
77071,48.58,
77072,23.25,
77072,13.98,
77072,9.27,
77073,40.4,
77073,27.15,
77073,13.25,
77074,58.46,
77074,36.78,
77074,21.67,
77075,87.65,
77075,60.55,
77075,27.1,
77076,95.31,
77076,61.19,
77076,34.12,
77077,25.54,
77077,16.74,
77077,42.28,
77078,82.91,
77078,70.83,
77078,12.08,
77080,36.14,
77080,26.51,
77080,9.63,
77081,29.72,
77081,19.76,
77081,9.95,
77084,285.54,
77084,207.19,
77084,78.35,
77085,49.06,
77085,34.54,
77085,14.53,
77086,31.52,
77086,23.29,
77086,8.23,
77261,69.3,
77262,105.19,
77263,164.07,
77280,254.3,
77280,217.62,
77280,36.69,
77285,425.47,
77285,369.07,
77285,56.4,
77290,457.21,
77290,376.14,
77290,81.07,
77293,416.26,
77293,312.39,
77293,103.88,
77295,457.05,
77295,235.48,
77295,221.58,
77300,62.39,
77300,30.36,
77300,32.03,
77301,"1,757.90",
77301,"1,345.37",
77301,412.53,
77306,140.35,
77306,67.79,
77306,72.56,
77307,272.43,
77307,122.57,
77307,149.86,
77316,202.2,
77316,129.64,
77316,72.56,
77317,265.11,
77317,170.11,
77317,95.01,
77318,380.22,
77318,230.67,
77318,149.54,
77321,88.93,
77321,39.35,
77321,49.58,
77331,61.94,
77331,16.87,
77331,45.07,
77332,44.37,
77332,21.05,
77332,23.32,
77333,111.89,
77333,73.08,
77333,38.81,
77334,119.6,
77334,59.91,
77334,59.68,
77336,71.35,
77338,456.1,
77338,234.53,
77338,221.58,
77370,111.05,
77372,949.4,
77373,"1,092.36",
77401,22.01,
77417,10.12,
77427,184.27,
77431,102.19,
77432,413.41,
77435,623.77,
77469,308.66,
77470,128.26,
77470,22.97,
77470,105.28,
77600,426.53,
77600,357.05,
77600,69.48,
77605,772.64,
77605,675.67,
77605,96.97,
77610,623.25,
77610,555.55,
77610,67.71,
77615,973.76,
77615,878.39,
77615,95.37,
77620,556.5,
77620,476.85,
77620,79.65,
77750,366.42,
77750,108.44,
77750,257.98,
77761,379.81,
77761,180.88,
77761,198.94,
77762,505.19,
77762,207.23,
77762,297.96,
77763,715.13,
77763,267.47,
77763,447.66,
77767,220.4,
77767,165.93,
77767,54.47,
77768,257.64,
77768,72.56,
77768,330.2,
77770,311.2,
77770,210.26,
77770,100.94,
77771,556.78,
77771,360.61,
77771,196.17,
77772,837.5,
77772,560.1,
77772,277.4,
77778,816.8,
77778,364.49,
77778,452.31,
77789,120.04,
77789,60.4,
77789,59.65,
77790,13.66,
78012,74.98,
78012,65.71,
78012,9.27,
78013,177.19,
78013,159.5,
78013,17.7,
78014,221.25,
78014,197.41,
78014,23.84,
78015,207.96,
78015,175.57,
78015,32.39,
78016,261.86,
78016,227.6,
78016,34.26,
78018,289.98,
78018,249.44,
78018,40.53,
78020,77.89,
78020,50.44,
78020,27.45,
78070,274.32,
78070,236.28,
78070,38.05,
78071,328.28,
78071,270.96,
78071,57.31,
78072,414.51,
78072,339.06,
78072,75.45,
78075,413.33,
78075,377.13,
78075,36.2,
78102,157.84,
78102,131.87,
78102,25.97,
78103,201.04,
78103,166.58,
78103,34.47,
78104,231.28,
78104,193.23,
78104,38.05,
78110,64.06,
78110,56.07,
78110,7.99,
78111,68.03,
78111,58.64,
78111,9.39,
78120,65.82,
78120,56.07,
78120,9.75,
78121,72.28,
78121,58.64,
78121,13.64,
78122,89.5,
78122,68.6,
78122,20.9,
78130,116.81,
78130,91.09,
78130,25.72,
78135,258.58,
78135,231.78,
78135,26.8,
78140,103.96,
78140,78.25,
78140,25.72,
78185,157.41,
78185,140.56,
78185,16.85,
78191,116.81,
78191,91.09,
78191,25.72,
78195,329.24,
78195,272.25,
78195,56.99,
78201,176.04,
78201,155.33,
78201,20.71,
78202,189.81,
78202,166.25,
78202,23.56,
78215,180.42,
78215,156.94,
78215,23.48,
78216,119.71,
78216,93.02,
78216,26.69,
78226,302.99,
78226,267.43,
78226,35.56,
78227,408.84,
78227,365.24,
78227,43.6,
78230,161.3,
78230,139.26,
78230,22.04,
78231,98.14,
78231,76.32,
78231,21.82,
78232,96.02,
78232,76.32,
78232,19.7,
78258,34.43,
78258,200.68,
78258,166.25,
78261,189.4,
78261,160.47,
78261,28.92,
78262,221.81,
78262,189.06,
78262,32.75,
78264,307.69,
78264,269.68,
78264,38.01,
78265,363.87,
78265,316.74,
78265,47.13,
78266,398.3,
78266,349.5,
78266,48.79,
78278,322.63,
78278,274.82,
78278,47.81,
78282,16.13,
78290,304.68,
78290,272.25,
78290,32.43,
78291,236.43,
78291,194.52,
78291,41.91,
78300,212.24,
78300,181.98,
78300,30.27,
78305,257.42,
78305,217.31,
78305,40.11,
78306,278.75,
78306,237.24,
78306,41.51,
78315,320.82,
78315,271.61,
78315,49.21,
78414,21.55,
78428,172.41,
78428,135.41,
78428,37,
78429,82.19,
78430,77.98,
78431,90.47,
78432,96.6,
78433,105.55,
78434,30.46,
78445,180.59,
78445,156.28,
78445,24.3,
78451,313.25,
78451,247.52,
78451,65.74,
78452,435.65,
78452,358.19,
78452,77.46,
78453,280.59,
78453,232.1,
78453,48.49,
78454,402.4,
78454,337.3,
78454,65.1,
78456,286.04,
78456,238.52,
78456,47.51,
78457,163.38,
78457,126.73,
78457,36.64,
78458,191.21,
78458,146.97,
78458,44.24,
78459,74.68,
78466,185.54,
78466,151.14,
78466,34.4,
78468,178.93,
78468,140.88,
78468,38.05,
78469,207.67,
78469,163.36,
78469,44.3,
78472,211.76,
78472,164.63,
78472,47.13,
78473,269.61,
78473,199.98,
78473,69.63,
78481,164.22,
78481,117.1,
78481,47.13,
78483,225.91,
78483,155.64,
78483,70.27,
78491,72.55,
78492,85.24,
78494,211,
78494,154.05,
78494,56.95,
78496,41.03,
78496,17.19,
78496,23.84,
78579,173.34,
78579,149.86,
78579,23.48,
78580,219.47,
78580,183.91,
78580,35.56,
78582,309.13,
78582,257.8,
78582,51.34,
78597,186.58,
78597,151.79,
78597,34.79,
78598,281.59,
78598,241.41,
78598,40.17,
78600,169.62,
78600,148.27,
78600,21.35,
78601,24.52,
78601,200.09,
78601,175.57,
78605,184.43,
78605,158.55,
78605,25.89,
78606,304.84,
78606,274.18,
78606,30.67,
78608,70.39,
78610,160.21,
78610,145.68,
78610,14.53,
78630,311.75,
78630,278.99,
78630,32.75,
78635,311.47,
78635,281.56,
78635,29.9,
78645,299.26,
78645,272.25,
78645,27.01,
78650,254.92,
78650,229.21,
78650,25.72,
78660,170.61,
78660,144.72,
78660,25.89,
78700,158.08,
78700,136.69,
78700,21.39,
78701,201.62,
78701,178.14,
78701,23.48,
78707,216.19,
78707,170.43,
78707,45.76,
78708,165.79,
78708,108.12,
78708,57.67,
78709,341.32,
78709,274.5,
78709,66.82,
78725,100.46,
78725,82.73,
78725,17.74,
78730,70.14,
78730,62.48,
78730,7.66,
78740,200.65,
78740,173.96,
78740,26.69,
78761,196.23,
78761,161.44,
78761,34.8,
78800,239,
78800,208,
78800,31,
78801,262.49,
78801,227.28,
78801,35.21,
78802,288.78,
78802,251.05,
78802,37.73,
78803,359.96,
78803,308.54,
78803,51.42,
78804,607.96,
78804,559.75,
78804,48.21,
78808,37.02,
78811,73.62,
78812,90.91,
78813,91.81,
78814,104.03,
78815,116.55,
78816,117.75,
78830,456.15,
78830,385.63,
78830,70.52,
78831,658.25,
78831,572.27,
78831,85.97,
78832,856.18,
78832,756,
78832,100.18,
78835,96.16,
78835,74.04,
78835,22.11,
79005,131.52,
79005,45.3,
79005,86.22,
79101,142.11,
79101,45.94,
79101,96.17,
79200,131.27,
79200,47.87,
79200,83.4,
79300,66.9,
79403,180.37,
79403,73.41,
79403,106.95,
79440,119.06,
79440,35.67,
79440,83.4,
79445,111.9,
80500,21.72,
80500,19.15,
80502,71.82,
80502,68.93,
83020,18.18,
84165,18.18,
84166,18.18,
84181,18.18,
84182,18.18,
85060,23.81,
85097,66.56,
85097,48.57,
85390,36.88,
85396,19.79,
85576,18.18,
86077,53.07,
86077,49.86,
86078,49.86,
86078,53.07,
86079,53.07,
86079,49.54,
86153,34.08,
86255,18.18,
86256,18.18,
86320,18.18,
86325,18.18,
86327,22.07,
86334,18.18,
86335,18.18,
86486,4.66,
86490,79.5,
86510,5.95,
86580,8.2,
87164,19.62,
87207,18.18,
88104,63.91,
88104,35.82,
88104,28.09,
88106,59.94,
88106,40.64,
88106,19.3,
88108,57.65,
88108,35.18,
88108,22.47,
88112,62.94,
88112,35.18,
88112,27.77,
88120,528.66,
88120,470.57,
88120,58.1,
88121,404.36,
88121,355.41,
88121,48.95,
88125,24.81,
88125,11.09,
88125,13.73,
88141,24.33,
88160,66.24,
88160,40.32,
88160,25.92,
88161,63.67,
88161,38.39,
88161,25.28,
88162,92.49,
88162,53.97,
88162,38.52,
88172,53.18,
88172,17.19,
88172,35.99,
88173,144.79,
88173,73.89,
88173,70.9,
88177,28.49,
88177,6.42,
88177,22.07,
88182,127.39,
88182,88.51,
88182,38.88,
88184,60.4,
88185,19.91,
88187,37.18,
88188,62.62,
88189,84.38,
88291,32.44,
88300,14.14,
88300,9.8,
88300,4.34,
88302,28.15,
88302,21.37,
88302,6.79,
88304,37.82,
88304,26.51,
88304,11.32,
88305,66.27,
88305,28.43,
88305,37.83,
88307,255.92,
88307,172.99,
88307,82.94,
88309,390.5,
88309,244.29,
88309,146.21,
88311,20.24,
88311,7.88,
88311,12.36,
88312,97.23,
88312,70.51,
88312,26.72,
88313,69.38,
88313,57.34,
88313,12.04,
88314,89.17,
88314,66.98,
88314,22.19,
88319,102.97,
88319,75.97,
88319,27,
88321,96.31,
88321,83.46,
88323,111.51,
88323,23.61,
88323,87.9,
88325,168.78,
88325,143.73,
88329,50.39,
88329,35.62,
88331,93.56,
88331,31,
88331,62.55,
88332,51.5,
88332,20.4,
88332,31.1,
88333,86.21,
88333,23.61,
88333,62.59,
88334,54.14,
88334,16.06,
88334,38.08,
88341,28.41,
88341,85.9,
88341,57.49,
88342,97.87,
88342,62.48,
88342,35.39,
88344,158.85,
88344,120.3,
88344,38.56,
88346,116.98,
88346,80.79,
88346,36.19,
88348,355.51,
88348,278.84,
88348,76.67,
88350,85.87,
88350,56.7,
88350,29.17,
88355,131.66,
88355,48.03,
88355,83.64,
88356,223.5,
88356,93.98,
88356,129.51,
88358,124.4,
88358,74.36,
88358,50.04,
88360,116.45,
88360,74.04,
88360,42.41,
88361,118.45,
88361,73.4,
88361,45.05,
88362,214.24,
88362,101.51,
88362,112.72,
88363,22.68,
88363,19.47,
88364,127.42,
88364,92.67,
88364,34.74,
88365,166.69,
88365,122.71,
88365,43.98,
88366,254.84,
88366,192.41,
88366,62.43,
88367,105.05,
88367,70.51,
88367,34.54,
88368,122.2,
88368,80.31,
88368,41.88,
88369,106.22,
88369,73.4,
88369,32.82,
88371,19.62,
88372,18.18,
88373,68.96,
88373,42.08,
88373,26.88,
88374,313.34,
88374,268.69,
88374,44.65,
88375,48.45,
88377,371.43,
88377,306.11,
88377,65.31,
88380,126.61,
88380,71,
88380,55.61,
88381,164.34,
88381,139.26,
88381,25.08,
88387,34.27,
88387,6.27,
88387,28,
88388,34.88,
88388,11.09,
88388,23.8,
89049,232.88,
89049,60.08,
89060,18.18,
89220,14.62,
89230,2.09,
90460,13.37,
90461,12,
90471,13.37,
90472,12,
90473,13.37,
90474,12,
90785,14.97,
90785,13.68,
90791,139.66,
90791,123.92,
90792,154.46,
90792,138.41,
90832,68.31,
90832,61.88,
90833,69.91,
90833,64.13,
90834,90.86,
90834,82.51,
90836,88.54,
90836,81.15,
90837,136.13,
90837,123.6,
90838,116.46,
90838,106.83,
90839,142.1,
90839,129.26,
90840,67.99,
90840,61.88,
90845,96.25,
90845,88.22,
90846,100.33,
90846,99.69,
90847,103.94,
90847,103.62,
90849,34.8,
90849,28.37,
90853,27.09,
90853,24.52,
90865,125.54,
90865,163.76,
90870,168.82,
90870,108.43,
90880,106.24,
90880,90.82,
90901,38.26,
90901,19.63,
90912,75.72,
90912,43.28,
90913,31.07,
90913,24.01,
90935,71.3,
90937,101.93,
90945,83.18,
90947,121.4,
90951,909.53,
90954,789.22,
90955,444.46,
90956,308.62,
90957,625.5,
90958,424.52,
90959,286.73,
90960,275,
90961,230.69,
90962,177.57,
90963,528.65,
90964,461.93,
90965,441.34,
90966,230.36,
90967,17.46,
90968,15.34,
90969,14.66,
90970,7.79,
90997,87.84,
91010,186.93,
91010,122.07,
91010,64.87,
91013,24.01,
91013,14.78,
91013,9.23,
91020,240.72,
91020,167.68,
91020,73.04,
91022,157.85,
91022,84.81,
91022,73.04,
91030,129.4,
91030,83.2,
91030,46.19,
91034,176.54,
91034,127.36,
91034,49.18,
91035,444.83,
91035,364.08,
91035,80.74,
91037,154.21,
91037,105.2,
91037,49.01,
91038,403.34,
91038,347.7,
91038,55.63,
91040,464.99,
91040,415.48,
91040,49.52,
91065,73.08,
91065,63.12,
91065,9.95,
91110,791.11,
91110,665.05,
91110,126.06,
91111,750.15,
91111,699.41,
91111,50.74,
91112,"1,323.54",
91112,"1,217.18",
91112,106.36,
91117,133.33,
91120,445.86,
91120,397.49,
91120,48.37,
91122,234.35,
91122,146.8,
91122,87.55,
91132,295.82,
91132,269.33,
91132,26.49,
91133,317.57,
91133,284.11,
91133,33.47,
91200,34.49,
91200,20.72,
91200,13.77,
92002,79.31,
92002,46.23,
92004,142.32,
92004,95.43,
92012,83.17,
92012,50.41,
92014,118.89,
92014,76.5,
92018,138.64,
92019,70.92,
92020,26.37,
92020,20.27,
92025,34.49,
92025,15.26,
92025,19.22,
92060,59.93,
92060,22.97,
92060,36.95,
92065,49.02,
92065,31.32,
92065,17.7,
92071,36.16,
92071,32.31,
92072,123.63,
92072,96.01,
92081,31.4,
92081,15.58,
92081,15.81,
92082,21.03,
92082,44.32,
92082,23.29,
92083,58.85,
92083,31.97,
92083,26.88,
92100,76.95,
92100,32.31,
92132,29.47,
92132,13.34,
92132,16.13,
92133,35.01,
92133,13.34,
92133,21.67,
92134,38.42,
92134,13.66,
92134,24.76,
92136,58.37,
92136,28.11,
92136,30.26,
92145,13.58,
92145,6.27,
92145,7.31,
92201,24.09,
92201,22.16,
92202,15.33,
92202,14.37,
92227,12.05,
92228,32,
92228,11.73,
92228,20.27,
92230,71.94,
92230,32.43,
92235,96.78,
92235,54.77,
92235,42.01,
92240,185.01,
92240,139.57,
92240,45.45,
92242,218.99,
92242,165.91,
92242,53.08,
92250,42.07,
92250,21.05,
92250,21.03,
92260,18.31,
92260,10.6,
92265,81.6,
92265,36.14,
92265,45.46,
92270,90.29,
92270,48.67,
92270,41.62,
92273,120.48,
92273,84.17,
92273,36.31,
92274,82.09,
92274,49.95,
92274,32.14,
92283,48.23,
92283,39.35,
92283,8.87,
92284,54.45,
92284,42.09,
92284,12.36,
92285,19.81,
92285,16.87,
92285,2.94,
92286,36.61,
92286,14.94,
92286,21.67,
92287,142.15,
92287,96.69,
92287,45.46,
92311,98.73,
92311,53.44,
92312,114.54,
92312,61.55,
92313,92.47,
92313,44.29,
92315,72.94,
92315,21.23,
92316,91.2,
92316,32.1,
92317,76.15,
92317,21.23,
92325,40,
92326,33.89,
92502,91.01,
92504,26.9,
92504,9.23,
92507,76.66,
92508,23,
92511,103.79,
92511,36.34,
92512,55.7,
92512,27.43,
92516,63.56,
92516,22.12,
92520,75.44,
92520,39.79,
92521,108.82,
92522,88.88,
92523,186.88,
92524,86.95,
92526,84.21,
92537,39.98,
92537,8.84,
92537,31.14,
92538,21.44,
92538,5.63,
92538,15.81,
92540,102.68,
92540,24.9,
92540,77.78,
92541,24.41,
92541,3.7,
92541,20.71,
92542,28.58,
92542,3.7,
92542,24.88,
92544,16.82,
92544,2.74,
92544,14.09,
92545,15.78,
92545,2.74,
92545,13.04,
92546,101.87,
92546,87.06,
92546,14.81,
92547,7.71,
92548,47.49,
92548,13.34,
92548,34.15,
92549,60.81,
92549,16.55,
92549,44.26,
92550,21.32,
92552,28.43,
92553,34.54,
92555,21.37,
92556,34.21,
92557,36.61,
92557,31.79,
92561,35.02,
92562,40,
92563,27.47,
92564,21.37,
92565,13.98,
92567,15.09,
92567,10.6,
92568,15.3,
92568,14.98,
92570,31.91,
92570,29.02,
92571,24.26,
92572,31.17,
92575,58.79,
92576,32.61,
92577,12.37,
92579,44.72,
92579,37.33,
92582,66.18,
92583,43.53,
92584,66.5,
92585,124.07,
92585,97.98,
92585,26.09,
92586,85.77,
92587,21.32,
92587,3.06,
92587,18.26,
92588,32.71,
92588,4.02,
92588,28.69,
92596,58.95,
92597,70.89,
92601,159.67,
92601,123.06,
92602,99.47,
92602,69.6,
92603,149.2,
92603,119.33,
92604,88.99,
92604,66.51,
92607,123.67,
92608,49.53,
92609,103.96,
92610,83.57,
92610,70.73,
92611,88.09,
92612,185.93,
92612,66.45,
92613,36.74,
92614,139.2,
92614,65.01,
92615,32.25,
92616,202.99,
92616,97.31,
92617,40.27,
92620,90.79,
92620,79.87,
92621,21.79,
92621,18.58,
92625,68.04,
92625,60.97,
92626,87.02,
92626,74.49,
92627,20.75,
92627,17.54,
92640,110.13,
